"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.reuses_by_months";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"649a5ec4078190f8a6e7714e";"Morbilidade e Mortalidade Hospitalar para Hipertensão Arterial e Insuficiência Cardíaca Congestiva";"morbilidade-e-mortalidade-hospitalar-para-hipertensao-arterial-e-insuficiencia-cardiaca-congestiva-1";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-para-hipertensao-arterial-e-insuficiencia-cardiaca-congestiva-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução trimestral da taxa de internamento e taxa de mortalidade, por instituição, hipertensão arterial e insuficiência cardíaca congestiva.

Taxa de internamento e Taxa de mortalidade, considerando:

  * Ano e Trimestre de alta;
  * Região da Inst. Hospitalar e Instituição Hospitalar;
  * Hipertensão Arterial e Insuficiência Cardíaca Congestiva.



  


 **Observações:** Calculado tendo em consideração a portaria 207/2017, o âmbito de análise de Estatística e tipo de produção Internamento. Os indicadores apresentados correspondem a indicadores contratualizados com as ULS e reconhecidos internacionalmente como sendo internamentos evitáveis.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:03.948000";"2023-06-27T05:00:03.948000";"hipertensao-arterial,insuficiencia-cardiaca-congestiva,internamento-hospitalar,morbilidade,mortalidade,saude-dos-portugueses,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"649a5ec4078190f899e7714e";"Distribuição do Destino das Altas na Rede";"distribuicao-do-destino-das-altas-na-rede-1";"";"https://dados.gov.pt/pt/datasets/distribuicao-do-destino-das-altas-na-rede-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Identificar o destino dos utente que tiveram alta da Rede.

Número de utentes com registos em cada uma das opções do campo “Destino após alta” na Nota de Alta cujos episódios estejam como “Terminado/Alta”, que tenham data de fim de internamento no período em questão

**Observações:** Número de utentes com registos em cada uma das opções do campo “Destino após alta” na Nota de Alta cujos episódios estejam como “Terminado/Alta”, que tenham data de fim de internamento no período em questão.

 **Nota:** Inclui informação relativa às UCP-RNCCI. Estas unidades, apesar de utilizarem o SI RNCCI, integram a Rede Nacional de Cuidados Paliativos (RNCP).

**Data de extração:**  dia 12 de cada mês";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2023-06-27T05:00:03.918000";"2023-06-27T05:00:03.918000";"alta,alta-da-unidade,cci,cuidados-continuados,eficiencia,rncci,transparencia-sns-gov-pt";False;2;2;"json,csv";"";"";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"62f87348078190cc0c72ae71";"Morbilidade e Mortalidade Hospitalar";"morbilidade-e-mortalidade-hospitalar";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução mensal do número de episódios de internamento e ambulatório, dias de internamento e óbitos, por instituição e capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS.

Internamentos, Total de dias de internamento, Ambulatórios e Óbitos considerando:

  * Ano e Mês de alta;
  * Região da Inst. Hospitalar e Instituição Hospitalar;
  * Código e descrição do capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS
  * Faixa Etária
  * Sexo



**Observações:** Calculado tendo em consideração a portaria 207/2017 e o âmbito de análise de Estatística.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).

Diagnóstico principal ICD9CM/ICD10CM/PCS diz respeito ao diagnóstico que, após a alta do utente e o estudo completo do episódio de internamento, é considerado (em sede de codificação clinica) como a causa da admissão do utente ao internamento. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2022-08-14T05:00:08.618000";"2022-08-14T05:00:08.618000";"icd9cm-icd10cm-pcs,internamento-hospitalar,morbilidade,mortalidade,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";1;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;362;0
"62e0b8450781902ae58bd6f3";"Morbilidade e Mortalidade Hospitalar para Asma, DPOC e Pneumonia";"morbilidade-e-mortalidade-hospitalar-para-asma-dpoc-e-pneumonia-1";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-para-asma-dpoc-e-pneumonia-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução trimestral da taxa de internamento e taxa de mortalidade, por instituição, asma, DPOC e pneumonia

Taxa de internamento e Taxa de mortalidade, considerando:

  * Ano e Trimestre de alta;
  * Região da Inst. Hospitalar e Instituição Hospitalar;
  * Asma, DPOC e Pneumonia.



  


**Observações:** Calculado tendo em consideração a portaria 207/2017, o âmbito de análise de Estatística e tipo de produção Internamento. Os indicadores apresentados correspondem a indicadores contratualizados com as ULS e reconhecidos internacionalmente como sendo internamentos evitáveis.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2022-07-27T05:00:05.330000";"2022-07-27T05:00:05.330000";"asma,dpoc,internamento-hospitalar,morbilidade,mortalidade,pneumonia,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;5;0
"62e0b84507819088b18bd6ed";"Morbilidade e Mortalidade Hospitalar por Sexo";"morbilidade-e-mortalidade-hospitalar-por-sexo";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-por-sexo/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução trimestral da taxa de internamento e taxa de mortalidade, por região, sexo e capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS

Taxa de internamento e Taxa de mortalidade, considerando:

  * Ano e Trimestre de alta;
  * Região da Instituição Hospitalar;
  * Sexo do utente;
  * Código e descrição do capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS.



  


**Observações:** Calculado tendo em consideração a portaria 207/2017, o âmbito de análise de Estatística e tipo de produção Internamento.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).

Diagnóstico principal ICD9CM/ICD10CM/PCS diz respeito ao diagnóstico que, após a alta do utente e o estudo completo do episódio de internamento, é considerado (em sede de codificação clinica) como a causa da admissão do utente ao internamento. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2022-07-27T05:00:05.197000";"2022-07-27T05:00:05.196000";"icd9cm-icd10cm-pcs,internamento-hospitalar,morbilidade,mortalidade,saude-dos-portugueses,sexo,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;0;0
"62e0b851667d4914c22c1057";"Morbilidade e Mortalidade Hospitalar para Diabetes";"morbilidade-e-mortalidade-hospitalar-para-diabetes";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-para-diabetes/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução trimestral da taxa de internamento e taxa de mortalidade, por instituição, diabetes.

Taxa de internamento e Taxa de mortalidade, considerando:

  * Ano e Trimestre de alta; 
  * Região da Inst. Hospitalar e Instituição Hospitalar;
  * Diabetes.



  


**Observações:** Calculado tendo em consideração a portaria 207/2017, o âmbito de análise de Estatística e tipo de produção Internamento. Os indicadores apresentados correspondem a indicadores contratualizados com as ULS e reconhecidos internacionalmente como sendo internamentos evitáveis.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).";"unknown";"Licença não especificada";"";"";"";"";False;"2022-07-27T04:00:16.930000";"2022-07-27T04:00:16.930000";"diabetes,internamento-hospitalar,morbilidade,mortalidade,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;1;0
"62e0b850161ab4de232c1052";"Morbilidade e Mortalidade Hospitalar por Faixa Etária";"morbilidade-e-mortalidade-hospitalar-por-faixa-etaria";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-por-faixa-etaria/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução trimestral da taxa de internamento e taxa de mortalidade, por região, faixa etária e capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS

Taxa de internamento e Taxa de mortalidade, considerando:

  * Ano e Trimestre de alta;
  * Região da Instituição Hospitalar;
  * Faixa etária do utente à data de admissão;
  * Código e descrição do capítulo do diagnóstico principal da ICD9CM/ICD10CM/PCS.



  


**Observações:** Calculado tendo em consideração a portaria 207/2017, o âmbito de análise de Estatística e tipo de produção Internamento.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).

Diagnóstico principal ICD9CM/ICD10CM/PCS diz respeito ao diagnóstico que, após a alta do utente e o estudo completo do episódio de internamento, é considerado (em sede de codificação clinica) como a causa da admissão do utente ao internamento. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.";"unknown";"Licença não especificada";"";"";"";"";False;"2022-07-27T04:00:16.305000";"2022-07-27T04:00:16.305000";"faixa-etaria,icd9cm-icd10cm-pcs,internamento-hospitalar,morbilidade,mortalidade,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;4;0
"62e0b8468e897dcd972c1050";"Morbilidade e Mortalidade Hospitalar para Hipertensão Arterial e Insuficiência Cardíaca Congestiva";"morbilidade-e-mortalidade-hospitalar-para-hipertensao-arterial-e-insuficiencia-cardiaca-congestiva";"";"https://dados.gov.pt/pt/datasets/morbilidade-e-mortalidade-hospitalar-para-hipertensao-arterial-e-insuficiencia-cardiaca-congestiva/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Evolução trimestral da taxa de internamento e taxa de mortalidade, por instituição, hipertensão arterial e insuficiência cardíaca congestiva

Taxa de internamento e Taxa de mortalidade, considerando:

  * Ano e Trimestre de alta;
  * Região da Inst. Hospitalar e Instituição Hospitalar;
  * Hipertensão Arterial e Insuficiência Cardíaca Congestiva.



  


**Observações:** Calculado tendo em consideração a portaria 207/2017, o âmbito de análise de Estatística e tipo de produção Internamento. Os indicadores apresentados correspondem a indicadores contratualizados com as ULS e reconhecidos internacionalmente como sendo internamentos evitáveis.

Os dados resultam da codificação clínica efetuada pelos hospitais em ICD9CM/ICD10CM/PCS após a alta do doente, podendo existir em algumas instituições maior atraso nesta codificação (o que pode resultar numa diminuição temporária dos episódios reportados). Os registos administrativos e de codificação clínica são da exclusiva responsabilidade de cada instituição hospitalar. A codificação clínica ICD9CM/ICD10CM/PCS não corresponde à classificação de causas de morte, em sede de certificados de óbito.

As instituições apresentadas correspondem às instituições presentes no site de Benchmarking Hospitais da ACSS (Grupos B,C, D, E e F, https://benchmarking-acss.min-saude.pt/BH_Enquadramento/GrupoInstituicoes).";"unknown";"Licença não especificada";"";"";"";"";False;"2022-07-27T04:00:06.473000";"2022-07-27T04:00:06.473000";"hipertensao-arterial,insuficiencia-cardiaca-congestiva,internamento-hospitalar,morbilidade,mortalidade,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;5;0
"5ba1c9d776892f0e4ed191cb";"​Mapeamento entre Códigos de Centros de Custo e Códigos da Hierarquia de Locais";"mapeamento-entre-codigos-de-centros-de-custo-e-codigos-da-hierarquia-de-locais";"";"https://dados.gov.pt/pt/datasets/mapeamento-entre-codigos-de-centros-de-custo-e-codigos-da-hierarquia-de-locais/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"A hierarquia de locais do sistema de saúde é produzida pela ACSS, com base em informações recolhidas a partir da legislação, transmitidas de forma oficial pelas ARS, ULS ou hospitais ou recolhidas direta e automaticamente a partir dos sistemas de informação.

Os centros de custo nascem na contabilidade analítica das instituições (ARS, ULS e hospitais) e são carregados manualmente no RHV pelas instituições.

Cada centro de custo relaciona-se com um e um só código da hierarquia de locais da ACSS.

Cada código da hierarquia de locais da ACSS pode corresponder a zero, um ou mais centros de custo existentes no RHV.

**Chave Primária**

A chave primária ou identificador único de registos desta view e também para a granularidade ""centro de custo"" é a combinação das seguintes colunas:

\- [cod_mes];

\- [tipo_instituicao];

\- [cod_instituicao];

\- [cod_centro_custo].

A chave primária ou identificador único de registos para a granularidade ""local da hierarquia"" é a combinação das seguintes colunas:

\- [cod_mes];

\- [nivel_hierarquia];

\- [cod_hier_loc].

**Descrição dos Campos:**

**Período:** Especifica o mês a que se aplica a informação. 

**cod_instituicao:** Código da instituição.

**cod_centro_custo:** Código de centro de custo usado no RHV para a instituição identificada pelos campos [tipo_instituicao] e [cod_instituicao].

**des_centro_custo:** Descritivo do código de centro de custo.

**abrev_instituicao:** Nome abreviado da instituição identificada pelos campos [tipo_instituicao] e [cod_instituicao].

**des_instituicao:** Nome da instituição.

**tipo_instituicao:** Especifica o tipo de instituição titular do código de centro de custo. São possíveis 2 valores: ARS e ULS. 

**nivel_hierarquia:** Representa o ""tipo"" e ""nível"" da hierarquia de locais. O primeiro caracter representa o tipo de hierarquia (podendo assumir os valores ""O"" e ""H""). O segundo caracter é um valor numérico entre 1 e 9 e representa o nível hierárquico.

**cod_hier_loc:** Código do elemento que mapeia com o centro de custo no nível especificado em [nivel_hierarquia].

**nome_uf_serv_depart_hier_loc:** Designação do elemento com que mapeia o centro de custo na hierarquia de locais e no nível definidos em [tipo_hierarquia] e em [nivel_hierarquia].

**cod_dia_dta_ini_uf_serv_dep:** Especifica a data de criação da unidade funcional, serviço, departamento ou unidade orgânica na hierarquia de locais da ACSS. Formato YYYYMMDD. 

**tipo_uf_serv_depart:** Define a tipologia de unidade funcional, serviço ou departamento.

**des_tipo_uf_serv_depart:** Designação da tipologia de unidade funcional, serviço ou departamento.

**cod_area_atuacao_princ_serv:** Código que permite especificar a área principal das atribuições conferidas à unidade, serviço, departamento ou outro tipo de unidade orgânica mapeada na hierarquia de locais.

**des_area_atuacao_princ_serv:** Descritivo do campo [cod_area_atuacao_princ_serv].

**cod_nivel_acesso:** Código que permite especificar a abrangência do acesso a informação no BI-CSP que será dado aos utilizadores associados ao centro de custo.

**des_nivel_acesso:** Descritivo do campo [cod_nivel_acesso].

**cod_aces_hosp_grupo:** Código do ACES ou do hospital ou do grupo agregador a que pertence a unidade funcional ou serviço, usado no nível 4 da hierarquia de locais clássica. Este campo não está preenchido nos códigos correspondentes aos serviços centrais das ARS nem nos códigos pertencentes aos serviços centrais das ULS.

**aces_hosp_grupo:** Designação do ACES ou do hospital ou do grupo agregador com o código registado em [cod_aces_hosp_grupo].

**cod_uls_grupo:** Código da ULS ou do grupo agregador a que pertence a unidade funcional ou serviço, usado no nível 5 da hierarquia de locais clássica.Este campo não está preenchido nos códigos correspondentes aos serviços centrais das ARS.

**uls_grupo:** Designação da ULS ou do grupo agregador com o código registado em [cod_uls_grupo].

**cod_ars_rs:** Código da ARS a que pertence a unidade funcional ou serviço, usado no nível 6 da hierarquia de locais clássica.

**ars_rs:** Designação da ARS registada em [cod_ars_rs].

**cod_mes_ini_mapeam_cc_hier_loc:** Especifica o mês em que pela primeira vez o centro de custo e o elemento da hierarquia de locais foram mapeados no passado. Formato YYYYMM.

**cod_mes_ini_nome_uf_serv_dep:** Especifica o mês em que pela primeira vez o centro de custo e o elemento da hierarquia de locais foram mapeados no passado com a mesma designação na hierarquia de locais. Formato YYYYMM.

**cod_dia_data_refer:** Especifica a data de referência do mapeamento. Formato YYYYMMDD.

**Ordem:** Ordenação lógica dos registos. Permite ordenar os registos de forma a que fiquem juntos os das mesmas instituições fazendo a ordenação habitual dos organigramas.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2018-09-19T05:00:23.585000";"2019-12-15T04:00:08.666000";"centros-de-custo,hierarquia-de-locais,saude-dos-portugueses,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;74;0
"5b31bb08c8d8c9285021e943";"Atividade nos Cuidados Saúde Primários - Monitorização Sazonal";"atividade-nos-cuidados-saude-primarios-monitorizacao-sazonal";"";"https://dados.gov.pt/pt/datasets/atividade-nos-cuidados-saude-primarios-monitorizacao-sazonal/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorizar a evolução, o acesso, e a procura nos Cuidados de Saúde Primários e disponibilizar a informação em tempo útil.

**Observações:**

  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Creative Commons Attribution 4.0 - CC BY 4.0";"";"";"";"";False;"2018-06-26T05:03:20.593000";"2019-12-15T04:00:21.242000";"acesso,csp,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;5;0
"5b03f72fc8d8c922a24afa5c";"Atividade do Programa de Diabetes";"atividade-do-programa-de-diabetes-1";"";"https://dados.gov.pt/pt/datasets/atividade-do-programa-de-diabetes-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorização do programa de acompanhamento de utentes com diabetes.

**Fórmulas:**

  1. Utentes inscritos com diabetes com exame dos pés realizado no último ano = numerador
  2. Proporção DM com exame pés último ano = (numerador/denominador) * 100
  3. Utentes inscritos com diabetes com último resultado de HgbA1c inferior ou igual a 8,0% = numerador
  4. Proporção DM c/ última HgbA1c <= 8,0 % = (numerador /denominador) * 100



  
**Observações:**

  * No cálculo das métricas deste indicador, não foram considerados dados de produção provenientes do sistema Vitacare. Devido a questões técnicas, para os registos de novembro 2016, os dados não incluem registos da Região de Saúde LVT.
  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:55:43.318000";"2019-12-15T04:00:29.210000";"cuidados-de-saude-primarios,diabetes,saude-dos-portugueses,transparencia-sns-gov-pt";False;8;8;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";1;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;12;0
"5b03f724c8d8c922914afa66";"Dispensa de Medicamentos";"dispensa-de-medicamentos-1";"";"https://dados.gov.pt/pt/datasets/dispensa-de-medicamentos-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Monitorizar mensalmente o volume de prescrições de medicamentos dispensadas.

Devido à necessidade de consolidação, os dados disponibilizados mensalmente respeitam ao período temporal n-3.

**Observações:**

  * Métricas calculadas com base na Administração Regional de Saúde (ARS) de faturação. A métrica ""Valor Comparticipado pelo SNS"" para a Região de Saúde do Algarve só apresenta registos a partir de novembro 2015. Devido a questões técnicas, para os registos de novembro 2016, os dados não incluem registos da Região de Saúde LVT. 
  * Os dados relativos a este indicador são de caráter temporário para o mês publicado mais recente. Por regra, no último dia do mês N+1 (N=""último mês publicado""), existirá uma atualização dos mesmos, sendo provável o seu aumento a nível nacional.";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:55:32.107000";"2019-12-15T04:00:33.252000";"dispensa,medicamentos,prescricao-eletronica,qualidade,transparencia-sns-gov-pt";False;4;4;"json,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.56";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";1;0;20;0
"5b03f712c8d8c922914afa62";"Ausência ao Trabalho por Tipologia";"ausencia-ao-trabalho-por-tipologia-1";"";"https://dados.gov.pt/pt/datasets/ausencia-ao-trabalho-por-tipologia-1/";"Administração Central do Sistema de Saúde (ACSS), I.P";"5b03f67bc8d8c939b9576397";"";"";"Quantifica a evolução mensal cumulativa do número de dias de ausência ao trabalho pelos diferentes motivos de ausência.

**Observações:** O indicador não abrange dados do IGAS..";"unknown";"Licença não especificada";"";"";"";"";False;"2018-05-22T11:55:14.252000";"2019-12-15T04:00:45.799000";"ausencias,eficiencia,recursos-humanos,trabalhadores,transparencia-sns-gov-pt";False;7;7;"json,shp,csv";"OpenDataSoft PT";"transparencia.sns.gov.pt";"";"";"";"0.44";0;0;"{'2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0}";0;0;10;0
