freq;freq_label;unit;unit_label;sex;sex_label;age;age_label;geo;geo_label;time;time_label;value
A;Annual;YR;Year;M;Males;Y22;22 years;PT;Portugal;1962;1962;59.4
A;Annual;YR;Year;F;Females;Y22;22 years;PT;Portugal;1962;1962;59.7
A;Annual;YR;Year;T;Total;Y23;23 years;PT;Portugal;1962;1962;60.5
A;Annual;YR;Year;M;Males;Y23;23 years;PT;Portugal;1962;1962;60.7
A;Annual;YR;Year;F;Females;Y45;45 years;PT;Portugal;1962;1962;76.6
A;Annual;YR;Year;M;Males;Y65;65 years;PT;Portugal;1962;1962;65.2
A;Annual;YR;Year;F;Females;Y65;65 years;PT;Portugal;1962;1962;65.6
A;Annual;YR;Year;T;Total;Y66;66 years;PT;Portugal;1962;1962;65.5
A;Annual;YR;Year;M;Males;Y66;66 years;PT;Portugal;1962;1962;65.7
A;Annual;YR;Year;M;Males;Y68;68 years;PT;Portugal;1962;1962;66.9
A;Annual;YR;Year;F;Females;Y68;68 years;PT;Portugal;1962;1962;66.9
A;Annual;YR;Year;T;Total;Y69;69 years;PT;Portugal;1962;1962;67.6
A;Annual;YR;Year;M;Males;Y69;69 years;PT;Portugal;1962;1962;68.4
A;Annual;YR;Year;F;Females;Y69;69 years;PT;Portugal;1962;1962;68.2
A;Annual;YR;Year;M;Males;Y19;19 years;PT;Portugal;1963;1963;66.3
A;Annual;YR;Year;M;Males;Y39;39 years;PT;Portugal;1963;1963;58.2
A;Annual;YR;Year;F;Females;Y39;39 years;PT;Portugal;1963;1963;59.7
A;Annual;YR;Year;T;Total;Y40;40 years;PT;Portugal;1963;1963;60.2
A;Annual;YR;Year;M;Males;Y40;40 years;PT;Portugal;1963;1963;60.7
A;Annual;YR;Year;F;Females;Y40;40 years;PT;Portugal;1963;1963;61.3
A;Annual;YR;Year;T;Total;Y41;41 years;PT;Portugal;1963;1963;61.6
A;Annual;YR;Year;M;Males;Y41;41 years;PT;Portugal;1963;1963;61.8
A;Annual;YR;Year;F;Females;Y41;41 years;PT;Portugal;1963;1963;61.8
A;Annual;YR;Year;M;Males;Y59;59 years;PT;Portugal;1963;1963;54.6
A;Annual;YR;Year;F;Females;Y59;59 years;PT;Portugal;1963;1963;55.5
A;Annual;YR;Year;T;Total;Y60;60 years;PT;Portugal;1963;1963;55.8
A;Annual;YR;Year;M;Males;Y60;60 years;PT;Portugal;1963;1963;56.6
A;Annual;YR;Year;F;Females;Y60;60 years;PT;Portugal;1963;1963;56.7
A;Annual;YR;Year;T;Total;Y83;83 years;PT;Portugal;1963;1963;72.6
A;Annual;YR;Year;T;Total;Y11;11 years;PT;Portugal;1964;1964;60.8
A;Annual;YR;Year;M;Males;Y11;11 years;PT;Portugal;1964;1964;61.4
A;Annual;YR;Year;F;Females;Y11;11 years;PT;Portugal;1964;1964;61.6
A;Annual;YR;Year;T;Total;Y12;12 years;PT;Portugal;1964;1964;62.1
A;Annual;YR;Year;M;Males;Y12;12 years;PT;Portugal;1964;1964;62.6
A;Annual;YR;Year;F;Females;Y12;12 years;PT;Portugal;1964;1964;62.5
A;Annual;YR;Year;T;Total;Y13;13 years;PT;Portugal;1964;1964;62.4
A;Annual;YR;Year;M;Males;Y13;13 years;PT;Portugal;1964;1964;62.3
A;Annual;YR;Year;F;Females;Y13;13 years;PT;Portugal;1964;1964;62.6
A;Annual;YR;Year;T;Total;Y14;14 years;PT;Portugal;1964;1964;63.0
A;Annual;YR;Year;M;Males;Y14;14 years;PT;Portugal;1964;1964;63.1
A;Annual;YR;Year;F;Females;Y15;15 years;PT;Portugal;1964;1964;62.0
A;Annual;YR;Year;F;Females;Y31;31 years;PT;Portugal;1964;1964;52.1
A;Annual;YR;Year;T;Total;Y32;32 years;PT;Portugal;1964;1964;51.8
A;Annual;YR;Year;M;Males;Y32;32 years;PT;Portugal;1964;1964;52.1
A;Annual;YR;Year;T;Total;Y33;33 years;PT;Portugal;1964;1964;54.3
A;Annual;YR;Year;M;Males;Y33;33 years;PT;Portugal;1964;1964;55.1
A;Annual;YR;Year;F;Females;Y33;33 years;PT;Portugal;1964;1964;55.2
A;Annual;YR;Year;M;Males;Y34;34 years;PT;Portugal;1964;1964;55.6
A;Annual;YR;Year;F;Females;Y34;34 years;PT;Portugal;1964;1964;56.3
A;Annual;YR;Year;T;Total;Y35;35 years;PT;Portugal;1964;1964;56.7
A;Annual;YR;Year;M;Males;Y35;35 years;PT;Portugal;1964;1964;57.1
A;Annual;YR;Year;F;Females;Y35;35 years;PT;Portugal;1964;1964;56.9
A;Annual;YR;Year;T;Total;Y36;36 years;PT;Portugal;1964;1964;57.2
A;Annual;YR;Year;F;Females;Y56;56 years;PT;Portugal;1964;1964;62.3
A;Annual;YR;Year;F;Females;Y76;76 years;PT;Portugal;1964;1964;54.3
A;Annual;YR;Year;T;Total;Y77;77 years;PT;Portugal;1964;1964;55.8
A;Annual;YR;Year;M;Males;Y77;77 years;PT;Portugal;1964;1964;56.2
A;Annual;YR;Year;F;Females;Y77;77 years;PT;Portugal;1964;1964;56.8
A;Annual;YR;Year;T;Total;Y78;78 years;PT;Portugal;1964;1964;57.4
A;Annual;YR;Year;M;Males;Y78;78 years;PT;Portugal;1964;1964;57.7
A;Annual;YR;Year;F;Females;Y78;78 years;PT;Portugal;1964;1964;57.9
A;Annual;YR;Year;T;Total;Y79;79 years;PT;Portugal;1964;1964;57.9
A;Annual;YR;Year;M;Males;Y6;6 years;PT;Portugal;1965;1965;58.1
A;Annual;YR;Year;F;Females;Y6;6 years;PT;Portugal;1965;1965;58.3
A;Annual;YR;Year;T;Total;Y7;7 years;PT;Portugal;1965;1965;57.9
A;Annual;YR;Year;M;Males;Y7;7 years;PT;Portugal;1965;1965;58.6
A;Annual;YR;Year;F;Females;Y7;7 years;PT;Portugal;1965;1965;58.5
A;Annual;YR;Year;T;Total;Y8;8 years;PT;Portugal;1965;1965;59.0
A;Annual;YR;Year;M;Males;Y8;8 years;PT;Portugal;1965;1965;59.2
A;Annual;YR;Year;F;Females;Y8;8 years;PT;Portugal;1965;1965;57.4
A;Annual;YR;Year;T;Total;Y9;9 years;PT;Portugal;1965;1965;55.5
A;Annual;YR;Year;M;Males;Y9;9 years;PT;Portugal;1965;1965;58.9
A;Annual;YR;Year;F;Females;Y23;23 years;PT;Portugal;1965;1965;51.9
A;Annual;YR;Year;T;Total;Y24;24 years;PT;Portugal;1965;1965;52.5
A;Annual;YR;Year;M;Males;Y24;24 years;PT;Portugal;1965;1965;52.5
A;Annual;YR;Year;F;Females;Y24;24 years;PT;Portugal;1965;1965;52.5
A;Annual;YR;Year;T;Total;Y25;25 years;PT;Portugal;1965;1965;52.7
A;Annual;YR;Year;M;Males;Y25;25 years;PT;Portugal;1965;1965;52.8
A;Annual;YR;Year;F;Females;Y25;25 years;PT;Portugal;1965;1965;53.3
A;Annual;YR;Year;T;Total;Y26;26 years;PT;Portugal;1965;1965;53.5
A;Annual;YR;Year;M;Males;Y26;26 years;PT;Portugal;1965;1965;53.7
A;Annual;YR;Year;F;Females;Y26;26 years;PT;Portugal;1965;1965;53.9
A;Annual;YR;Year;T;Total;Y27;27 years;PT;Portugal;1965;1965;54.2
A;Annual;YR;Year;M;Males;Y27;27 years;PT;Portugal;1965;1965;54.4
A;Annual;YR;Year;F;Females;Y27;27 years;PT;Portugal;1965;1965;54.6
A;Annual;YR;Year;T;Total;Y28;28 years;PT;Portugal;1965;1965;55.0
A;Annual;YR;Year;M;Males;Y28;28 years;PT;Portugal;1965;1965;55.1
A;Annual;YR;Year;F;Females;Y28;28 years;PT;Portugal;1965;1965;55.0
A;Annual;YR;Year;T;Total;Y29;29 years;PT;Portugal;1965;1965;55.4
A;Annual;YR;Year;M;Males;Y29;29 years;PT;Portugal;1965;1965;55.3
A;Annual;YR;Year;F;Females;Y29;29 years;PT;Portugal;1965;1965;55.6
A;Annual;YR;Year;T;Total;Y30;30 years;PT;Portugal;1965;1965;55.6
A;Annual;YR;Year;M;Males;Y30;30 years;PT;Portugal;1965;1965;54.1
A;Annual;YR;Year;F;Females;Y30;30 years;PT;Portugal;1965;1965;52.4
A;Annual;YR;Year;T;Total;Y31;31 years;PT;Portugal;1965;1965;54.8
A;Annual;YR;Year;M;Males;Y31;31 years;PT;Portugal;1965;1965;55.8
A;Annual;YR;Year;M;Males;Y48;48 years;PT;Portugal;1965;1965;56.9
A;Annual;YR;Year;F;Females;Y48;48 years;PT;Portugal;1965;1965;57.5
A;Annual;YR;Year;T;Total;Y49;49 years;PT;Portugal;1965;1965;57.7
A;Annual;YR;Year;M;Males;Y49;49 years;PT;Portugal;1965;1965;58.2
A;Annual;YR;Year;F;Females;Y49;49 years;PT;Portugal;1965;1965;58.7
A;Annual;YR;Year;T;Total;Y50;50 years;PT;Portugal;1965;1965;58.6
A;Annual;YR;Year;M;Males;Y50;50 years;PT;Portugal;1965;1965;58.5
A;Annual;YR;Year;F;Females;Y50;50 years;PT;Portugal;1965;1965;58.4
A;Annual;YR;Year;T;Total;Y51;51 years;PT;Portugal;1965;1965;58.7
A;Annual;YR;Year;M;Males;Y51;51 years;PT;Portugal;1965;1965;59.1
A;Annual;YR;Year;F;Females;Y51;51 years;PT;Portugal;1965;1965;59.2
A;Annual;YR;Year;T;Total;Y53;53 years;PT;Portugal;1965;1965;58.3
A;Annual;YR;Year;T;Total;Y69;69 years;PT;Portugal;1965;1965;48.2
A;Annual;YR;Year;M;Males;Y69;69 years;PT;Portugal;1965;1965;48.0
A;Annual;YR;Year;F;Females;Y69;69 years;PT;Portugal;1965;1965;48.3
A;Annual;YR;Year;M;Males;Y70;70 years;PT;Portugal;1965;1965;50.5
A;Annual;YR;Year;F;Females;Y70;70 years;PT;Portugal;1965;1965;51.2
A;Annual;YR;Year;T;Total;Y71;71 years;PT;Portugal;1965;1965;51.3
A;Annual;YR;Year;F;Females;Y71;71 years;PT;Portugal;1965;1965;51.8
A;Annual;YR;Year;T;Total;Y72;72 years;PT;Portugal;1965;1965;52.5
A;Annual;YR;Year;M;Males;Y72;72 years;PT;Portugal;1965;1965;52.9
A;Annual;YR;Year;F;Females;Y72;72 years;PT;Portugal;1965;1965;53.2
A;Annual;YR;Year;T;Total;Y73;73 years;PT;Portugal;1965;1965;53.0
A;Annual;YR;Year;M;Males;Y73;73 years;PT;Portugal;1965;1965;53.3
A;Annual;YR;Year;T;Total;Y_LT1;Less than 1 year;PT;Portugal;1966;1966;51.0
A;Annual;YR;Year;M;Males;Y_LT1;Less than 1 year;PT;Portugal;1966;1966;51.6
A;Annual;YR;Year;F;Females;Y_LT1;Less than 1 year;PT;Portugal;1966;1966;51.6
A;Annual;YR;Year;T;Total;Y1;1 year;PT;Portugal;1966;1966;51.5
A;Annual;YR;Year;M;Males;Y1;1 year;PT;Portugal;1966;1966;51.7
A;Annual;YR;Year;F;Females;Y1;1 year;PT;Portugal;1966;1966;52.0
A;Annual;YR;Year;T;Total;Y2;2 years;PT;Portugal;1966;1966;52.4
A;Annual;YR;Year;M;Males;Y2;2 years;PT;Portugal;1966;1966;52.4
A;Annual;YR;Year;F;Females;Y2;2 years;PT;Portugal;1966;1966;50.1
A;Annual;YR;Year;T;Total;Y3;3 years;PT;Portugal;1966;1966;48.9
A;Annual;YR;Year;F;Females;Y19;19 years;PT;Portugal;1966;1966;50.9
A;Annual;YR;Year;T;Total;Y20;20 years;PT;Portugal;1966;1966;51.5
A;Annual;YR;Year;M;Males;Y20;20 years;PT;Portugal;1966;1966;51.2
A;Annual;YR;Year;F;Females;Y20;20 years;PT;Portugal;1966;1966;50.3
A;Annual;YR;Year;T;Total;Y21;21 years;PT;Portugal;1966;1966;51.0
A;Annual;YR;Year;M;Males;Y21;21 years;PT;Portugal;1966;1966;50.9
A;Annual;YR;Year;M;Males;Y22;22 years;PT;Portugal;1966;1966;50.5
A;Annual;YR;Year;F;Females;Y22;22 years;PT;Portugal;1966;1966;49.4
A;Annual;YR;Year;T;Total;Y23;23 years;PT;Portugal;1966;1966;49.0
A;Annual;YR;Year;M;Males;Y23;23 years;PT;Portugal;1966;1966;49.8
A;Annual;YR;Year;F;Females;Y23;23 years;PT;Portugal;1966;1966;50.2
A;Annual;YR;Year;T;Total;Y24;24 years;PT;Portugal;1966;1966;50.2
A;Annual;YR;Year;T;Total;Y25;25 years;PT;Portugal;1966;1966;49.8
A;Annual;YR;Year;M;Males;Y25;25 years;PT;Portugal;1966;1966;49.8
A;Annual;YR;Year;F;Females;Y43;43 years;PT;Portugal;1966;1966;54.2
A;Annual;YR;Year;T;Total;Y44;44 years;PT;Portugal;1966;1966;54.4
A;Annual;YR;Year;M;Males;Y44;44 years;PT;Portugal;1966;1966;54.0
A;Annual;YR;Year;F;Females;Y44;44 years;PT;Portugal;1966;1966;54.7
A;Annual;YR;Year;T;Total;Y45;45 years;PT;Portugal;1966;1966;54.6
A;Annual;YR;Year;M;Males;Y45;45 years;PT;Portugal;1966;1966;55.0
A;Annual;YR;Year;F;Females;Y45;45 years;PT;Portugal;1966;1966;55.3
A;Annual;YR;Year;T;Total;Y46;46 years;PT;Portugal;1966;1966;53.4
A;Annual;YR;Year;M;Males;Y46;46 years;PT;Portugal;1966;1966;51.6
A;Annual;YR;Year;F;Females;Y46;46 years;PT;Portugal;1966;1966;55.0
A;Annual;YR;Year;T;Total;Y61;61 years;PT;Portugal;1966;1966;48.1
A;Annual;YR;Year;M;Males;Y61;61 years;PT;Portugal;1966;1966;48.7
A;Annual;YR;Year;F;Females;Y61;61 years;PT;Portugal;1966;1966;48.6
A;Annual;YR;Year;T;Total;Y62;62 years;PT;Portugal;1966;1966;48.7
A;Annual;YR;Year;M;Males;Y62;62 years;PT;Portugal;1966;1966;48.8
A;Annual;YR;Year;F;Females;Y62;62 years;PT;Portugal;1966;1966;48.9
A;Annual;YR;Year;T;Total;Y63;63 years;PT;Portugal;1966;1966;49.4
A;Annual;YR;Year;M;Males;Y63;63 years;PT;Portugal;1966;1966;49.7
A;Annual;YR;Year;F;Females;Y63;63 years;PT;Portugal;1966;1966;49.9
A;Annual;YR;Year;T;Total;Y64;64 years;PT;Portugal;1966;1966;50.0
A;Annual;YR;Year;M;Males;Y64;64 years;PT;Portugal;1966;1966;50.3
A;Annual;YR;Year;F;Females;Y64;64 years;PT;Portugal;1966;1966;50.5
A;Annual;YR;Year;T;Total;Y65;65 years;PT;Portugal;1966;1966;50.7
A;Annual;YR;Year;M;Males;Y65;65 years;PT;Portugal;1966;1966;51.1
A;Annual;YR;Year;F;Females;Y65;65 years;PT;Portugal;1966;1966;51.2
A;Annual;YR;Year;T;Total;Y66;66 years;PT;Portugal;1966;1966;51.1
A;Annual;YR;Year;M;Males;Y66;66 years;PT;Portugal;1966;1966;51.5
A;Annual;YR;Year;F;Females;Y66;66 years;PT;Portugal;1966;1966;51.3
A;Annual;YR;Year;T;Total;Y67;67 years;PT;Portugal;1966;1966;51.7
A;Annual;YR;Year;M;Males;Y67;67 years;PT;Portugal;1966;1966;51.7
A;Annual;YR;Year;F;Females;Y67;67 years;PT;Portugal;1966;1966;50.2
A;Annual;YR;Year;T;Total;Y68;68 years;PT;Portugal;1966;1966;48.5
A;Annual;YR;Year;M;Males;Y68;68 years;PT;Portugal;1966;1966;50.9
A;Annual;YR;Year;F;Females;Y68;68 years;PT;Portugal;1966;1966;51.9
A;Annual;YR;Year;F;Females;Y_GE85;85 years or over;PT;Portugal;1966;1966;53.1
A;Annual;YR;Year;F;Females;Y13;13 years;PT;Portugal;1967;1967;41.3
A;Annual;YR;Year;T;Total;Y14;14 years;PT;Portugal;1967;1967;41.7
A;Annual;YR;Year;M;Males;Y14;14 years;PT;Portugal;1967;1967;42.1
A;Annual;YR;Year;F;Females;Y14;14 years;PT;Portugal;1967;1967;42.2
A;Annual;YR;Year;T;Total;Y15;15 years;PT;Portugal;1967;1967;41.8
A;Annual;YR;Year;M;Males;Y15;15 years;PT;Portugal;1967;1967;43.6
A;Annual;YR;Year;F;Females;Y15;15 years;PT;Portugal;1967;1967;43.5
A;Annual;YR;Year;M;Males;Y19;19 years;PT;Portugal;1967;1967;44.4
A;Annual;YR;Year;M;Males;Y31;31 years;PT;Portugal;1967;1967;45.4
A;Annual;YR;Year;F;Females;Y31;31 years;PT;Portugal;1967;1967;45.3
A;Annual;YR;Year;T;Total;Y32;32 years;PT;Portugal;1967;1967;45.5
A;Annual;YR;Year;M;Males;Y32;32 years;PT;Portugal;1967;1967;45.4
A;Annual;YR;Year;F;Females;Y32;32 years;PT;Portugal;1967;1967;45.5
A;Annual;YR;Year;T;Total;Y33;33 years;PT;Portugal;1967;1967;45.7
A;Annual;YR;Year;M;Males;Y33;33 years;PT;Portugal;1967;1967;45.7
A;Annual;YR;Year;F;Females;Y33;33 years;PT;Portugal;1967;1967;46.0
A;Annual;YR;Year;T;Total;Y34;34 years;PT;Portugal;1967;1967;45.7
A;Annual;YR;Year;M;Males;Y34;34 years;PT;Portugal;1967;1967;45.9
A;Annual;YR;Year;F;Females;Y34;34 years;PT;Portugal;1967;1967;46.1
A;Annual;YR;Year;T;Total;Y35;35 years;PT;Portugal;1967;1967;46.2
A;Annual;YR;Year;M;Males;Y35;35 years;PT;Portugal;1967;1967;46.3
A;Annual;YR;Year;F;Females;Y35;35 years;PT;Portugal;1967;1967;46.1
A;Annual;YR;Year;T;Total;Y36;36 years;PT;Portugal;1967;1967;46.7
A;Annual;YR;Year;M;Males;Y36;36 years;PT;Portugal;1967;1967;46.9
A;Annual;YR;Year;F;Females;Y36;36 years;PT;Portugal;1967;1967;47.0
A;Annual;YR;Year;T;Total;Y37;37 years;PT;Portugal;1967;1967;47.1
